ID	Name
659	阳雀花
660	白扁豆
661	双肾藤
662	檀根
663	山楂核
664	太平莓
665	合萌根
666	粘人花根
667	涩草
668	救军粮叶
669	五叶泡
670	刺萼悬钩子
671	樱额
672	樱桃
673	蔷薇叶
674	响铃草
675	柠条根
676	梅花
677	蓬蘽
678	五气朝阳草
679	蛇莓
680	樝子
681	李树叶
682	矮醋栗
683	李根
684	李子
685	杏仁
686	虎耳草
687	阳雀花根
688	金雀儿
689	李树胶
690	桃胶
691	九龙根
692	三叶海棠
693	绣线菊根
694	梅叶
695	藤槐
696	杏枝
697	三升米
698	地榆
699	矩形叶鼠刺
700	桃子
701	桃花
702	桃枝
703	金樱叶
704	鱼藤
705	鬼箭锦鸡儿
706	桃茎白皮
707	钝叶蔷薇
708	翻白叶
709	金樱花
710	杏花
711	梗通草
712	老虎泡
713	翻白柴
714	郁李根
715	杏树根
716	覆盆子
717	香槐
718	相思藤
719	桃根
720	垂丝海棠
721	大叶云实
722	扁豆叶
723	库页悬钩子根
724	云南山梅花
725	神黄豆
726	红地榆
727	龙船乌泡
728	梅梗
729	梨枝
730	茳芒
731	岩陀
732	扁豆衣
733	扁豆花
734	地红子根
735	地八角
736	水莲沙
737	盾叶莓
738	猪屎豆
739	花红叶
740	四时青
741	扁豆根
742	九龙藤叶
743	扁豆藤
744	对叶豆
745	草绣球
746	宁波溲疏
747	荔枝藤
748	木瓜枝
749	九龙藤
750	牛奶莓
751	林檎
752	木瓜核
753	雀舌豆
754	毛枝鱼藤
755	李核仁
756	绣线菊叶
757	梅根
758	毛荚决明
759	番泻叶
760	金毛七
761	白梅
762	大麻药
763	水泽兰
764	柠条子
765	大石枣
766	梅花草
767	滇池海棠
768	林檎根
769	鹿梨根皮
770	铁线草
771	李根皮
772	杏树皮
773	铁藤根
774	麻叶绣球果
775	大虎耳草
776	绣线菊子
777	秧青
778	大夜关门
779	相思子根
780	珍珠梅
781	南岭黄檀
782	凤凰木
783	独椒
784	刺梨叶
785	覆盆子叶
786	黄藨叶
787	黄锁梅叶
788	灰栒子
789	倒触伞
790	覆盆子根
791	刺梨根
792	金樱根
793	钻地风
794	水榆果
795	柠条
796	白草莓
797	木瓜根
798	香花刺
799	狭果茶藨
800	大乌泡
801	过江龙子
802	白侧耳
803	柠条花
804	梅花刺根
805	相思子
806	苏木
807	棣棠花
808	假木豆
809	绵毛金腰
810	野樱桃
811	红母鸡草
812	马蝗果
813	蔷薇根
814	蔷薇露
815	金金棒
816	小叶金老梅
817	金刚口摆
818	乌龙摆尾
819	库页悬钩子
820	滇绣球
821	仙鹤草
822	光决明
823	山楂根
824	枇杷根
825	鹿梨
826	苹果
827	浮尸草
828	刀豆
829	玫瑰露
830	紫云英子
831	菊架豆
832	天山花楸
833	婆罗门皂荚
834	鸡肫草
835	麦刺藤叶
837	桃叶
838	红花锦鸡儿
839	杏叶
840	决明子
841	白毛委陵菜
842	黑虎耳草
843	鸡骨草
844	聚叶虎耳草
845	紫荆木
846	紫荆花
847	紫荆果
848	合欢皮
849	棠梨枝叶
850	枇杷叶
851	月季花
852	月季花根
853	梨树根
854	梨木灰
855	梨木皮
856	刺玫花
857	木瓜
858	化金丹
859	野樱桃根
860	牛尾泡
861	红簕钩
862	榠樝
863	梨叶
864	山楂
865	望江南子
866	玫瑰花
867	月季花叶
868	青刺尖
869	沙冬青
870	鸡血李
871	金樱子
872	红绵藤
873	落新妇
874	散血藤
875	短柱梅花草
876	委陵菜
877	虫莲
878	落花生枝叶
879	野扁豆
880	土圞儿
881	花生油
882	苦石莲
883	樱桃核
884	粗叶悬钩子
885	樱桃根
886	虫豆
887	麻叶绣球
888	鸡麻
889	望江南
890	棠梨
891	郁李仁
892	枇杷
893	枇杷花
894	枇杷核
895	乌梅
896	斑点虎耳草
897	枇杷木白皮
898	青藏虎耳草
899	落花生
900	一支箭
901	黄杞叶
902	青钱柳叶
903	矮杨梅果
904	山核桃叶
905	华南桦
906	山核桃皮
907	黄杞皮
908	西桦
909	旱冬瓜
910	青胡桃果
911	江南桤木
912	桤木皮
913	川滇桤木
914	东北桤木
915	山核桃仁
916	毛叶黄杞
917	核桃楸果仁
918	榔榆叶
919	朴树果
920	朴树根皮
921	矮杨梅皮
922	刺榆叶
923	山郎木叶
924	山郎木根
925	山脚麻
926	山黄麻叶
927	刺榆皮
928	翼枝榆
929	紫弹树根皮
930	榔榆茎
931	水麻根
932	木苎麻
933	小赤麻
934	赤麻
935	杉寄生叶
936	滇南寄生
937	红花寄生
938	马桑寄生
939	山黄麻根
940	埋博树
941	亮叶桦叶
942	半拉子
943	华鹅耳枥
944	多脉鹅耳枥
945	榛子花
946	茅栗根
947	茅栗叶
948	栲栗
949	栲栗叶
950	香胶木叶
951	白猪栗根
952	香胶木根皮
953	白皮柯
954	多穗石柯根
955	多穗石柯果
956	多穗石柯茎
957	短柄枹栎虫瘿
958	糙叶树皮
959	紫弹树叶
960	紫弹树枝
961	岳桦
962	白猪栗
963	阿魏侧耳
964	松香
965	竹荪
966	紫革耳
967	紫晶蘑
968	苦茶叶
969	苦荞头
970	杉塔
971	水松球果
972	水松枝叶
973	柏树根
974	杜松
975	竹柏
976	止血扇菇
977	三尖杉根
978	狗骨节
979	蜜环菌
980	茉莉花露
981	茉莉根
982	茉莉叶
983	金匙叶草
984	金丝藤仲
985	刺沙蓬
986	金铁锁
987	刺藜
988	枫香寄生
989	构皮麻
990	枫柳皮
991	松笔头
992	竹柏根
993	松蕈
994	卷边桩菇
995	口蘑
996	雷蘑
997	裂蹄
998	密褶红菇
999	蘑菇
1000	木蹄
1001	鸟巢菌
1002	牛肝菌
1003	青头菌
1004	绒白乳菇
1005	石寄生
1006	朱砂菌
1007	松蘑
1008	松油
1009	台蘑
1010	铜钱菌
1011	香菇
1012	小牛肝菌
1013	香石藤
1014	油胡桃
1015	闹狗药
