ID	Name
359	七制香附丸
360	七味三黄汤
361	七味丸
362	七味干漆散
363	七味广枣丸
364	七味无价仙方
365	七味半夏汤
366	七味圣神汤
367	七味地黄丸
368	七味地黄汤
369	七味汤
370	七味竹茹汤
371	七味羌活膏
372	七味苍柏散
373	七味豆蔻丸
374	七味赤散
375	七味饮
376	七味定痛散
377	七味保婴汤
378	七味枳术汤
379	七味活命饮
380	七味荡滞饮
381	七味除湿汤
382	七味益母饮
383	七味铁屑丸
384	七味鸭
385	七味散
386	七味犀角汤
387	七味葡萄散
388	七味葱白汤
389	七奇汤
390	七宝丸
391	七宝丹
392	七宝牛黄丸
393	七宝如意丹
394	七宝汤
395	七宝妙灵丹
396	七宝妙砂丹
397	七宝牢牙散
398	七宝饮
399	七宝洗心散
400	七宝点眼方
401	七宝美髯丹
402	七宝轻青丹
403	七宝透睛膏
404	七宝散
405	七宝散子
406	七宝锉散
407	七宝槟榔散
408	七宝漱散
409	七宝膏
410	七宝镇心丸
411	七拗汤
412	七枝煎
413	七枣汤
414	七枣散
415	七物小五味子汤
416	七物升麻丸
417	七物升麻汤
418	七物汤
419	七物饮
420	七物独活汤
421	七物柴胡汤
422	七物浴汤
423	七物理中丸
424	七物黄连汤
425	七疝丸
426	七疝丹
427	七疝汤
428	七疝散
429	七贤丹
430	七贤仙丹
431	七贤汤
432	七贤散
433	七转丹
434	七转灵应丹
435	七厘丹
436	七厘顶
437	七厘散
438	七宣丸
439	七将擒拿方
440	七星丸
441	七星汤
443	七星洗心散
444	七星草散
445	七星散
446	七珍丸
447	七珍丹
448	七珍汤
449	七珍散
450	七珍膏
451	七神丸
452	七神汤
453	七神散
454	七胜丸
455	七胜饮
456	七贴方
457	七退散
458	七香丸
459	七香饮
460	七香饼
461	七香散
462	七香嫩容散
463	七真汤
464	七真膏
465	七胰散
466	七情汤
467	七液丹
468	七淘散
469	七粒金丹
470	七粒散
471	七蚰丹
472	七禽食方
473	七雄汤
474	七福饮
475	七蒸丸
476	七熬丸
477	七鲜汤
478	七鲜育阴汤
479	七德丸
480	七磨散
481	九一丹
482	九二丹
483	九子丸
484	九子地黄丸
485	九子还阳丹
486	九子油膏
487	九分散
488	九月束胎丸
489	九气汤
490	九气饮
491	九气拈痛丸
492	九风汤
493	九仙丸
494	九仙山何处士黑神丸
495	九仙丹
496	九仙王道糕
497	九仙夺命丹
498	九仙灵应散
499	九仙驱红散
500	九仙固元丹
501	九仙顶
502	九仙饼
503	九仙酒
504	九仙散
505	九仙薯蓣煎
506	九圣丸
507	九圣散
508	九生丸
509	九鸟散
510	九龙丸
511	九龙丹
512	九龙汤
513	九龙针
514	九龙定风针
515	九龙控心散
516	九龙控涎丹
517	九龙散
518	九龙膏
519	九华粉洗剂
520	九华膏
521	九江太守散
522	九江散
523	九虫丸
524	九虫散
525	九阳丹
526	九似丸
527	九灵汤
528	九还金液丹
529	九制大黄丸
530	九制牛膝葆真丸
531	九制松香膏
532	九制草灵丹
533	九制香附丸
534	九制硫黄丸
535	九味二陈汤
536	九味丸
537	九味仓廪汤
538	九味木香丸
539	九味四物汤
540	九味平胸丸
541	九味石灰华散
542	九味龙胆泻肝汤
543	九味龙荟丸
544	九味安肾丸
545	九味异功煎
546	九味当归汤
547	九味汤
548	九味羌活汤
549	九味芦荟丸
550	九味败毒汤
551	九味养脾汤
552	九味前胡汤
553	九味顺气散
554	九味香附丸
555	九味宽中散
556	九味柴胡汤
557	九味流气饮
558	九味资生丸
559	九味清心丸
560	九味理中汤
561	九味萸连丸
562	九味犀角汤
563	九味槐花散
564	九味解毒汤
565	九味解毒散
566	九味蟠葱散
567	九宝丸
568	九宝丹
569	九宝汤
570	九宝饮
571	九宝饮子
572	九宝散
573	九房散
574	九炁丹
575	九物大黄薄贴
576	九物牛黄丸
577	九物饮
578	九物金锁丹
579	九转大降丹
580	九转丹
581	九转长生神鼎玉液膏
582	九转灵丹
583	九转灵砂丹
584	九转神丹
585	九转黄精丹
586	九金六马散
587	九宫汤
